,,,,,,,,,,,,,,,,,,,,,,,,,,
,International Liquidity selected indicators,,,,,,,,,,,,,,,,,,,,,,,,,
,"Total Reserves excluding Gold, US Dollars",,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,Source: International Financial Statistics (IFS),,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,Honduras,Millions,,"1,313.04","1,415.56","1,524.10","1,430.03","1,970.38","2,327.21","2,628.48","2,528.03","2,473.37","2,086.48","2,670.77","2,749.77","2,495.24","2,981.88","3,431.76","3,730.88","3,788.21","4,679.39","4,740.70","5,710.49","8,096.53","8,626.20","8,369.91"
,Hungary,Millions,,"11,189.60","10,727.17","10,348.47","12,751.40","15,922.07","18,552.10","21,527.03","23,969.75","33,787.88","44,073.74","44,849.18","48,680.50","44,506.05","46,388.89","41,900.61","33,019.45","25,824.25","27,874.46","30,068.27","30,288.20","39,433.73","37,953.91","35,712.77"
,Iceland,Millions,,388.88,338.23,440.10,792.26,"1,046.23","1,035.69","2,301.28","2,578.65","3,515.22","3,813.24","5,698.91","8,450.36","4,085.34","4,160.81","4,100.12","4,972.95","7,152.51","6,483.46","6,239.44","6,685.22","6,298.66","6,962.73","5,771.78"
,India,Millions,,"37,902.24","45,870.47","67,665.48","98,937.91","126,593.29","131,924.33","170,738.00","266,988.35","247,418.90","265,181.73","275,276.61","271,285.42","270,586.51","276,493.27","303,454.87","334,310.99","341,145.19","389,350.15","374,425.19","432,378.38","549,086.87","594,356.48","521,419.38"
,Indonesia,Millions,,"28,501.86","27,246.21","30,970.72","34,962.31","34,952.50","33,140.50","41,103.15","54,976.43","49,596.71","63,563.29","92,908.06","106,538.75","108,837.31","96,363.53","108,835.53","103,268.25","113,493.39","126,857.40","117,424.65","125,339.39","131,139.03","140,310.24","132,644.36"
,Iraq,Millions,,"6,744.70","6,744.70","6,744.70","6,744.70","7,824.09","12,104.09","19,931.87","31,297.62","49,937.78","44,127.52","50,357.04","60,744.38","68,733.38","76,112.20","62,798.91","50,930.90","41,989.38","45,571.33","60,752.41","63,303.61","48,562.06","58,588.71","89,415.49"
,Ireland,Millions,,"5,359.67","5,586.54","5,414.83","4,078.52","2,830.89",778.69,720.02,778.74,871.10,"1,940.80","1,842.60","1,399.32","1,386.38","1,403.48","1,516.63","1,998.57","3,368.17","4,162.29","4,975.32","5,438.60","7,098.06","12,690.05","12,337.83"
,Israel,Millions,,"23,281.21","23,378.58","24,082.88","26,315.10","27,094.38","28,059.41","29,153.24","28,518.51","42,513.24","60,611.36","70,907.31","74,874.11","75,907.62","81,785.52","86,101.26","90,575.02","95,446.29","113,009.53","115,265.90","126,007.83","173,292.12","212,933.66","194,231.43"
,Italy,Millions,,"25,566.53","24,419.36","28,603.09","30,372.24","27,859.04","25,514.73","25,661.73","28,384.97","37,087.58","45,770.38","47,684.14","49,185.16","50,498.86","50,774.98","47,688.72","47,033.69","44,803.13","48,918.64","51,330.75","55,341.39","61,613.81","84,001.66","81,714.84"
,Jamaica,Millions,,"1,053.69","1,900.54","1,645.10","1,194.86","1,846.48","2,169.81","2,318.43","1,878.51","1,772.71","2,075.84","2,501.09","2,281.91","1,996.45","1,818.36","2,473.01","2,913.84","3,291.47","3,781.17","3,532.04","3,631.09","3,938.03","4,837.56","4,520.48"
